text,label
"Sama veckrat recem, da za biti mama ni potrebna maternica - le srce.",1
"In vi ga imate.",1
"Ne vem, kaj se mi je zgodilo in zakaj se mi je to zgodilo (cuden je cloveski um), ampak od jednom me je cisto presekalo.",1
"V zelodcu me tisci, pa cisto sem znervirana in zalostna.",1
"Tale glupa Americanka, ki ocitno misli, da so otroci nekaj, kar narocis in potem vrnes, ce ne ustreza tvojim standardom...",1
"Rusi so ziher cisto zrevoltirani. Saj vem, kako custveno te stvari jemljejo.",1
"Mi mamo pa sodisce glih zdaj.",1
"o tem razmisljam.",1
"Pa se spet malo smilim sama sebi, gledam kot ris in vse mi gre na zivce.",1
"Pa spet ponavljam tisto, da ni fer, pa da ni fer, pa sem jezna, ker mi to cisto nic ne pomaga.",1
"Valjda ni fer, ampak tako je in tule nimam kaj naredit.",1
"In ta nemoc je tako grozna, sploh, ker je tako pomembna stvar na kocki. Jaz si kar ne znam predstavljat, kaj bi naredila, ce se stvari zalomijo.",1
"Saj vem, da tole jadenje nic ne pomaga, pa saj vem, da ne smem crno gledat in da je treba dat stvarem cas in moznost, da se odvijejo tako kot je treba, ampak vcasih pa cloveka cisto preplavi. Pol pa mora it ven.",1
"Jaz moram dat tako sranje ven.",1
"Menda bo bolje.",1
"Sicer pa itak nimam kaj naredit.",1
"Si pa privoscijo odvetniki visoke cene.",1
"Pa kr gnezdite, to obdobje je najbolj lustno.",1
"Meni je edino malo zal, da nisem vec gnezdila, ko bi lahko, ceprav bi blo potem se bolj hudo...",1
"Mah, saj ce se odlocis it v posvojitev, itak ves cifre in si sprijaznjen z njimi. Drugace se pa ne gres tega. Ko skalkuliras, je pa denar popolnoma postranska zadeva.",1
"Ne mislis nanjga.",1
"Mas z drugimi stvarmi prevec dela.",1
"Dejzi, zal mam zdajle cisto malo casa, ampak spet ti bom rekla samo Ne seri! Pa ne za slabo uzet, nikakor se ne morem v tvojo kozo postavit in tvoji obcutki so absolutno razumljivi, ampak nikakor pa ne verjemem, da je kaj realne osnove v tvojih strahovih.",0
"Kot bi na sodiscu odlocili, da zato ker je sosedova Pepca sunla struco kruha, ti ne smes vec stopit v trgovino.",1
"Te pa resnicno razumem in rada bi rekla kej bolj pametnega, da te potolazim.",1
"Saj mlincka, racionalno vem, da mas vse prav, samo usede se ne.",1
"Prosim, res da ima krasne mongolske poteze vendar NI KITAJKA.",1
"Mater me je naspidirala k**a.",1
"Dejzika nic druga nam ne preostane kot da verjamemo, da se bo dobro koncalo.",1
"Jaz zivim od tega upanja, ker mi kaj druga niti ne preostane, vdana v to, da zivim z negotovostjo.",1
"No, saj mate prav.",1
"Sem ze malo bolje.",1
"Eva, povej se enkrat, da je tvoja, pol jo pa poklici na stran, pa jo prosi, da ne bi prevec na glas o njenih potezah govorila, ker tvoj moz se ni opazil, da mu ni prevec podobna.",1
"Ma, vse pozrem in prenesem, samo da bo vse okej.",1
"Itak, da bo vse okej.",1
"Vse bo okej.",1
"ja, v pricakovanju si  iz ene skrajnosti v drugo...",1
"Dejzika to bi blo pa prevec  , bom pustila kot je, naj si misli kar si hoce, moji so in pika.",1
"Na, zdaj ste me pa res kar malo v jok spravile...",1
"Sem poskusala printat slike za fotoalbum, pa printer strajka in je samo dve skozi spustil, pa si mislim, na, zdaj pa se tole. Pol pa sedis in malo razmisljas o tem, kaj se pravzaprav dogaja s tabo, pa ugotovis, da je vcasih preprosto prevec vsega.",1
"Toliko custev od jednom.",1
"Mam princip v lajfu, da se da se iz takega dreka ven potegnit, najdit eno svetlo tocko, pa ce je se tako banalna in it naprej.",1
"Ampak tole, tole je pa tumac.",1
"e vsega konec, bi bilo zelo tezko.",1
"In po moje je to tisto, kar cloveka tako zatolce.",1
"Pa saj ne bo do tega prislo.",1
"Pogumno naprej.",1
"Vse bo dobro, vse bo okej.",1
"Sploh pa je treba nehat mislit na to.",1
"V ponedeljek vidimo nasga malcka, pa lahko spet ukrademo par sladkih trenutkov zivljenju.",1
"Eva, ce pa afriskega malcka posvojite, potem bo pa sploh treba za tole gospo nekaj dobrega pogruntat.",1
"Lahko bi rekla, da ste bli na sindikalcu spodaj.",1
"In spet, ce prosim, prosim, prosim, ne bi okoli govorila, ker ljudje se niso opazili, da nista oba bioloska starsa.",1
"Ce bi mi danes nekdo rekel, da je vsega konec, bi bilo zelo tezko.",1
"Dejzika po moje je to tocno to, zaradi cesa je takoooo zeloooo stresno.",1
"Papirji se morajo prestavit iz ene tocke na drugi, teh tock je malo morje.",1
"Na vsaki od teh presojajo, odlocajo in bogdaj postempljajo.",1
"Res ni potrebno stokat in jokat.",1
"Jaz se ze veselim za vaso druzinico, ker zdaj ste pa tako zelo blizu.",1
"Se malo in boste vsi doma.",1
"Nas sine se je dan po sodiscu vsakemu, ki nas je srecal v domu, hvalil, da ima papa in mamo.",1
"Se danes mi ni jasno, kako je vedel, da sva dan prej res uradno postala njegova starsa.",1
"Eva, vasa deklica je tako lepa, da mi je jasno, zakaj te zenska sprasuje.",1
"Ne, ne, saj nic zamorjeno ne pises.",1
"Ce je kdo kaj moril danes tule po forumu, sem samo jaz.",1
"Pa da ne bom samo jamrala, mam eno komicno za posvojiteljski almanah na zalogi. Vceraj sem narocala posteljo in omaro za tamalega (pa je ne bi, ce je ne bi bilo treba-vrazeverje, pa to-ampak so tako dolgi roki, da mislim, da bo itak kasneje prisla) in vidim, da imajo razlicni artikli razlicne dobavne roke.",1
"Potem sem pa skusala poizvedet, kako je z dostavo - ali se drzijo ta dolgega roka, ali ti v vec posiljkah zadevo na dom pripeljejo.",1
"trajalo in se mi je silno trudila razloziti, kdaj imajo kaj naroceno.",1
"``` Pa da vi vidite film, ki se mi je odvrtel v glavi...",1
"Sem ze hotela vljudno pripomnit, da so verjetno oni tisti, ki imajo rok in ne jaz, nakar mi potegne, da se ne pogovarjava vec o roku dobave.",1
"Pol sem se pa kar rezat zacela.",1
"In seveda sem ji razlozila situacijo.",1
"Sem tolk hepi, ce lahko komu kaj povem.",1
"Tole si pa lahko predstavljam.",1
"Pupe hvala.",1
"Znate cloveka na noge postavit.",1
"Joj tole jaz tudi pocnem.",1
"Jaz sem ze ob vpisu v register pred xxx casom povedala, kako bova midva posvojila v MK (optimizem na visku ). In sploh mi ni jasno, kako ima kdo zeljo posvojitev prikrit itd.",1
"mislim ...",1
"ful dobro.",1
"Jaz sem sla kupovat vozicek, in trgovka je na vsak nacin zelela da kupim #3v1 jaz sem vstrajala da rabim samo vozicek z vreco.",1
"No bila je res  . In ker sem vztrajala sem kupila taksnega kot sem zelela.",1
"In potem ona mene ce sem ze rodila in jaz tiho, ona vztraja koliko je otrok star jaz tiho, s sestro sva se samo spogledovale in se rezale kot prismode.",1
"In nato ona meni a pol se nimate otroka in jaz avtomatsko ne se.",1
"Cez mesec dni pa jaz pogumno v trgovino, jaz pred njo , ona pred mano.",1
"Ali imam nos za ljudi, ni to to.",1
"Berem cloveske duse, saj vidim kako ljudje reagirajo ko jo zagledajo, vcasih se nam zgodi,  da v kaksnem trgovskem centru ljudje hodijo za nami, namesto po svojih opravkih.",1
"Ampak tega smo se navadili. V bistvu je pri njej radovednost tista ki jo je gnala v pogovor z mano.",1
"A pol ti je uspelo, da ji sploh nisi povedala ...",1
"Nekje v eni reviji sem pred kratkim zasledila jagode, ki so primerne za balkon.",1
"So menda neka posebna vrsta, skratka bilo je prav mamljivo, sedaj pa sem pozabila, kako do njih, kako se jim sploh rece,...",1
"P.S.",1
"Mogoce everest oz. nekaj takega.",1
"Sedaj jih oglasujejo v revijah.",1
"Mi smo jih narocili ze lani, dobili smo jih v kuverti (cisto majhne), ampak so hitro zrasle in se razmnozile.",1
"Jaz sem lani kupila jagode v loncih, ki se jih obesiti s kljuko in so mi super delale.",1
"Smo jedli jagode celo poletje in vse tja do oktobra.",1
"Nase so bile na bolj sencni strani, mislim pa, da bi jih bilo se vec, ce bi bile na soncu.",1
"A jim date kaksno oporo, da gredo gor al visijo dol....zadnjic sem jih gledala v bauhausu, pa nisem vedela kako jih naj postavim in jih nisem kupila.",1
"Jaz sem se letos kar fajn naplahtala z dolocenimi rozami in jih konkretno preplacala.",1
"Pol je pa sla mama z mano...",1
"Hm, za ceno ne vem, sem jih pa jaz lani kar pustila, da so rasle in so lepo visele cez okrogla korita.",1
"mi smo jagode posadili kar v lonec za roze, malce daljsi in so super uspevale, nobene posebne sorte, kar navadne iz Merkurja.",1
"Zivijo..",1
"jst sem na ebayu gledla...",1
"orginal uggice te vdarijo po denarnici cez 100e.",1
"rija v nasem koncu jih ne dobis, razen morda v transportu, drugace pa v LJ imajo in pa na ebaju.",1
"Life is short..",1
"v transportu jih nimajo.",1
"hmm...",1
"pa ene so se identicne uggicam, samo se jim malo drugace rece...",1
"aha...",1
"Aja, to je to.",1
"Eh, meni osebno so pregrdi in vsaka druga baba jih ima na Nizozemskem.",1
"Nosijo jih pa celo leto, od zime do zime, ker so naravni material (po moje je znotraj ovcje krzno) in so zato za vsak letni cas.",1
"I have no special talents.",1
"(A.",1
"hahaha, tiste, ki bi jih jaz pogojno imela, stanejo 389EUR.",1
"O, sveta pomagavka ...",1
"sem student Ekonomske fakultete v Ljubljani, smer Trzenje.",1
"Kot empiricni del magistrske naloge sem si izbral statisticno analiza dejavnikov porabnistva ekoloskih zivil.",1
"Prosil bi vas, ce mi lahko pomagate pri zakljucku studija tako, da mi izpolnite anketo, ki se navezuje na ekoloska zivila.",1
"LINK do ankete: https://www.",1
"Sicer pa po moje ni, da ostali ne bi zeleli sodelovat v teh temah, samo si vcasih ne upamo - vsaj jaz.",1
"Noces nic slabega, ampak lahko s kako neprimerno izbrano besedo koga uzalis in ker o teh stvareh nimas pojma, si rajsi tiho...",1
"Je kaj novega o posvojitvi iz St.",1
"Mah, Rusija je vsa hecna zadnje case.",1
"Sploh ne ves, kaj bi si mislil.",1
"Nekaj se dogaja.",1
"Americanom so ustavili posvojitve, nam naj bi jih pa tudi do podpisa sporazuma.",1
"Super..",1
"Se malo in ne bomo meli nobene moznosti vec..",1
"ne jokat, vedno, vedno, vedno se najde neka pot in neka resitev in ce je se toooooliko ovinkov, na koncu je vse dobro (odlicno pravzaprav ), ce se ni dobro, se ni konec ...",1
"BK,oooo, lepo, da si se javila.",1
"Tippi drzi se...",1
"Glede prs pa sem jaz imela probleme ze po splavih (14. in 16. teden), sicer po moje ni slo se za pravo mleko, je pa bil izcedek kar mocan, tako da sem mogla imet gaze v modrcku, da ne govorim o bolecinah, sem mislila da mi bodo eksplodirale.",1
"Meni niso nikoli dali nic, le napotke, da naj si delam ledene obkladke in pa bognedaj stiskat.",1
"Po kaksnem tednu dni se je stanje umirilo.",1
"Tole pa meni ni cisto jasno.",1
"Ce premalo dojis ali crpas, mleko tik-tako izgubis, tudi ce tega noces.",1
"Btw, a so kaj razlozili zakaj naj ne bi smela crpati oz.",1
"iztiskati? Kot jaz vem - pa nisem malo prebrala o dojenju - bi moralo cisto fajn delovati, ce vsakic izstisnes le toliko, da prsi ne bolijo vec.",1
"Telo s tem dobi informacijo, da je povprasevanja po mleku vse manj in manj, zato zacne ustavljati laktacijo.",1
"Tippi: btw, ena ideja.",1
"Kot vem imajo v LJ porodnisnici (ce si od tu) zdaj mlecno banko.",1
"Morda lahko prvih nekaj dni mleko izcrpas in nosis tja, oni ga bodo sterilizirali in shranili. Kolostrum prvih dni je za otrocke zelo zelo dragocen in morda ti bo prijala misel, da si s svojo nesreco morda kakemu otrocku tudi pomagala.",1
"Samo predlog pac, nikakor nocem zmanjsevati resnosti tvoje situacije.",1
"Se strinjam, da ni fer, ampak gre za to, da telo na zacetkku nastima hiperprodukcijo, kasneje pa preide na sistem ponudbe in povprasevanja.",1
"Sicer se pa strinjam, po moje ce bi si vsakic cisto malo stisnila, toliko da ne boli prevec, bi se mleko tudi pocasi ustavilo, samo da bi malo dlje trajalo, ampak bi bilo pa verjetno malo lazje fizicno.",1
"Drage moje.",1
"Oklep znotraj katerega krvavim.",1
"Znova in znova.",1
"Ne pustim si vec verjeti. in nacrtovati Edino kar mi je ostalo je ljubezen.",1
"Ja, v njo verjamem.",1
"Sem, verjamem in bom verjela v ljubezen.",1
"Te mi nihce ne more vzeti. Je vecna.",1
"Jaz se vedno ne verjamem, nikoli ne bom verjela in on tudi ne.",1
"Rodila sva najlepsega sincka na svetu.",1
"Po celodnevnih popadkih na svet ni prijokal, a bil je prisoten.",1
"Tako majhen, tako najin.",1
"Zaprte ucke in odprta usteca. Drobne dlani in velika stopalca.",1
"Po ociju.",1
"Dvajset drobnih prstkov in micen nosek po mamici. Tako lep, tako najin in tako mrzel.",1
"Pogrela sva ga v svojih dlaneh, poljubila sva ga z mokrimi ustnicami od solza.",1
"In se poslovila in ga pospremila v nebesa.",1
"V ta verjamem.",1
"Borim se z bolecino.",1
"Kamorkoli se obrnem, naju vse spominja nanj.",1
"Povsod so nacrti zanj, ob njem, z njim.",1
"Pridejo dobre ure, ko pogledam dnevnik.",1
"Komu mar.",1
"Poslusam in se cudim.",1
"Potem spet planem v jok.",1
"Nekontroliran.",1
"In ko preneham mi je lazje.",1
"Dobim sms od prijateljice.",1
"Poboza me.",1
"In sem globoko hvalezna, da se ne izmika moji zalosti. Hvalezna sem, da me ne pusti na miru, ker moram govoriti, ker moram deliti svojo bolecino in zalost.",1
"In si dopisujeva.",1
"ice me T. Tudi ona se ne izmika tej tragediji. Bodri me na svoj nacin.",1
"In mi pomaga.",1
"Govoriti, podozivljati in se spominjati. Joka z mano.",1
"M. je nenadomestljiv.",1
"In prsa, polna mleka cakajo na drobna usteca. A jih ni. V trebuhu ni vec poskocnosti. Fizicno sva locena, a se vedno skupaj.",1
"V neki drugi dimenziji. Nam so ostale slikice, in odtisi malih dlancic in stopalc.",1
"In se bojim.",1
"Vame se je naselil strah, ki mu ni videti konca.",1
"Trepetam, ko gre hci zvecer na pijaco, da se ji ne bo kaj zgodilo.",1
"Trepetam, ko gre dragi z avtom v trgovino, da se ne bo zaletel.",1
"Trepetam zase, da me ne bo bolecina zlomila.",1
"In kljub vsemu gre zivljenje dalje.",1
"Moje, najino, nase.",1
"Z bolecino.",1
"Ne mislim na prihodnost.",1
"Ne delam nacrtov.",1
"Nic vec.",1
"ne poznam te osebno...",1
"pa vseeno bi ti rada povedala, da te veckrat poklicem...",1
"takole v mislih, ker pac drugace ne gre....v teh dneh sem bila v mislih veliko casa ob tebi...",1
"vsak dan posebej sem nekako upala, da bom tule prebrala nekaj, kar se bo bralo v smislu, da je vse skupaj le napaka...",1
"zmota....da so se zmotili...",1
"da si se premislila...",1
"ne vem kaj...",1
"ves cas sem v sebi upala, da se bo zadnji trenutek nekaj zgodilo...",1
"nekaj...",1
"samo tisto ne, kar se je zgodilo...",1
"je tako kot pravis...",1
"ljudje smo pac taksni, da raje govorimi o veselih stvareh...",1
"raje se zalosti izognemo....raje se naredimo gluhe, slepe....toda v sebi vemo, da se to ne da...",1
"Res ne vem, kaj naj ti recem...",1
"napisem...",1
"redkokdaj mi zmanjka besed...",1
"tokrat mi jih je...",1
"ce bi bila tu, bi te v takem trenutku mocno objela...",1
"drzala....objem pove vec kot tisoc besed...",1
"kaksne so sploh tiste besede, ki jih izreces materi, ki ji je umrl otrok...",1
"ne najdem nobene primerne...",1
"mogoce le to....Tippi..",1
"prav imas...",1
"veti naprej...",1
"vsak minuto, uro...",1
"dan posebej...",1
"Vcasih se ti zdi, da ni pravicno, da se ob takih tragedijah zemlja se vedno vrti naprej kot prej...",1
"jesenski listki se vrtijo v vetru  ...",1
"Hvala drage moje.",1
"Da znate cutiti z mano.",1
"Bodi pogumna...",1
"Tocno take misli in besede so meni rojile po glavi takrat...",1
"in se mi. Nikoli ne mores izbrisati tega dogodka, vedno bo v tebi...",1
"ampak te naredi mocnejso.",1
"Zelim ti, da cimprej prides h sebi. Ne boj se zalovati, izjokaj solze in krici, ce je treba.",1
"Taki obcutki so mocnejsi od nas, treba jih je dat ven.",1
"Odpri se, govori o tem, ce moras.",1
"Pusti ob strani ljudi, ki mislijo da je otrok nadomestljiva stvar. Ne razumejo te bolecine.",1
"Za njih otrok ni bil nikoli realen, ker pac nikoli ni zivel.",1
"Ti si ga pa imela v trebuscku in se kako dobro ves, da je obstajal, da je zivel...",1
"tako me skrbi za kolegico...",1
"vceraj je imela morfologijo in njen otrocek je sel med angelcke...",1
"tako mi je hudo zanjo, tako zelo hudo...",1
"tako jo je ves cas skrbelo, kot da je nekje globoko v sebi cutila da...",1
"Se strinjam, da ji vedeti da si tu zanjo.",1
"jz bi pravzaprav vse droge legalizirala.",1
"Meni je ful mimo, ko se oglasajo ljudje, ki vsake toliko konzumirajo travo in opevajo super duper ucinke THC.",1
"Pri rednih uzivalcih, ki kadijo vsakodnevno, je ogromno tezav.",1
"Pa ne govorim na pamet, ker trenutno to posredno dozivljam.",1
"Pac davek za vecletno vsakodnevno konzumiranje.",1
"Oseba pa je prenehala kaditi zato, ker ji je udarilo na paranojo in ni vec slo.",1
"Potem pa vse tole gor nasteto, ubup od obupa.",1
"Zdaj pa kar trgajte.",1
"meni je vseeno.",1
"Sama nisem nikoli kadila, zgolj poskusila sem pri 19. pa mi ni bilo vsec.",1
"eno je konzumiranje konoplje za zadevanje, drugo za zdravljenje.",1
"Isto pri tabletah...",1
"Dve razlicni vrsti uporabe, ki se ne smeta mesati skupaj.",1
"s travo delajo marsikaj, upam, da to ne dela farmacija...",1
"Naj bi dokazali, da eni ljudje imajo nekje v mozganih nek tak ```paranoja del```, ki se aktivira pri kajenju trave.",1
"Tem ljudem ni ok pri kajenju.",1
"Poznam uzivalce trav, tudi vecletne, in se jim to ne dogaja.",1
"Za moje pojme normalno funkcionirajo, sluzba, druzina, otroci...",1
"zato sm vprasala, ker tisti ki kadijo travo redno, velikokrat ne poznajo razlike med zdravljenjem in pac kajenjem...",1
"pomembno pa je, da se ne mesa rekreativnega kajenja z zdravljenjem...",1
"toj pa tadruga sramota nase drzave, da ne zna izkoristit odlicnega potenciala za razvoj industrije...",1
"del```, ki se aktivira pri kajenju trave.",1
"Dokler se ni organizem totalno zasicil po vec kot desetih letih redne uporabe.",1
"Zato mi ne nakladajte, kako je vse OK.",1
"Ker ni. Ker en normalen clovek ne bo rabil trave, da bo funkcioniral tako kot je treba.",1
"Bo slo brez.",1
"Vsi dolgoletni redni uzivalci imajo v sebi en velik problem, ki ga prekrivajo z zakajanjem.",1
"Potem pa se zgodi, da telo ne more vec.",1
"THC se nalaga v mascobi, zato se telo zelo dolgo cisti. Nisi cist po enem tednu, ampak po mesecih abstinence.",1
"Tudi pri tej osebi je vedno vse laufalo.",1
"V sluzbi uspesen, urejeno zivljenje, druzina.",1
"To ni nek klosar.",1
"Ko so se zaceli ti hudi fizicni znaki, smo mislili, da je ta oseba resno bolna.",1
"Sele potem, ko smo zaceli raziskovati, smo ugotovili, da je dejansko THC zelo skodljiv.",1
"In da imajo dolgoletni uzivalci scasoma hude tezave.",1
"Sploh tale link nam je dal misliti. Pa se razna pricevanja ljudi, ki se spopadajo s tem.",1
"Prej sem tudi sama mislila, da ni trava skodljiva.",1
"Ce nekdo travo pa hasis uporablja, ker ima npr.",1
"raka, da ga ne boli, je tako ali tako vseeno.",1
"Ker so zdravila na podlagi opija dosti skodljivejsa.",1
"astrid noben te noce nic prepricat...",1
"in velik problem pri odvajanju od rekreativnega kajenja trave je odvisnost od tobaka...",1
"In predvsem ne gre za ozdravljenje, temvec za zdravljenje in lajsanje...",1
"zdravljenje s THC pa res se nikjer nisem zasledila, da spet zahtva novo zdravljenje...",1
"pa cetudi vidim bako, ki se smeji in si v nedeljo pece kukije, ker ji pomaga pri raznih neozdravljivih bolezni...",1
"in tudi ni zdaj trava, ki te POZDRAVI...",1
"lajsa bolecine.",1
"Vseeno konoplja ni cudezna.",1
"Sama bi raje imela pipico trave za lajsanje bolecin, kot pa morfij.",1
